LAMMPS data file via write_data, version 3 Mar 2020, timestep = 1000000

1048 atoms
11 atom types
23 bonds
10 bond types
39 angles
15 angle types
39 dihedrals
11 dihedral types
14 impropers
3 improper types

-1.0000000000000000e+01 4.4000000000000000e+01 xlo xhi
-1.6312799999999999e+01 1.6312799999999999e+01 ylo yhi
-1.6312799999999999e+01 1.6312799999999999e+01 zlo zhi

Masses

1 14.007
2 12.001
3 12.001
4 12.001
5 1.008
6 1.008
7 1.008
8 1.008
9 10.811
10 18.9984
11 196.967

Bond Coeffs # harmonic

1 13.3296 1.526
2 14.6196 1.09
3 14.6196 1.09
4 14.4906 1.475
5 15.7806 1.08
6 20.5106 1.343
7 15.7806 1.08
8 18.3606 1.381
9 23.6066 1.35
10 12.4696 1.393

Angle Coeffs # harmonic

1 1.505 109.5
2 2.15 109.5
3 3.01 128.8
4 3.01 121.2
5 3.01 121.2
6 1.505 119.7
7 2.15 109.5
8 2.15 109.5
9 1.505 109.5
10 2.15 109.5
11 3.01 120
12 1.505 120
13 3.01 120
14 1.505 120
15 2.15 109.5

Dihedral Coeffs # charmm

1 0.0731 2 180 0
2 0.0731 2 180 0
3 0.0999707 2 180 0
4 0.0999707 2 180 0
5 0.0066865 3 0 0
6 0 2 0 0
7 0.285941 2 180 0
8 0.07955 2 180 0
9 0.07955 2 180 0
10 0.0645 2 180 0
11 0.07955 2 180 0

Improper Coeffs # cvff

1 0.0473 -1 2
2 0.0473 -1 2
3 0.043 -1 2

Atoms # full

21 2 10 -4.4690000000000002e-01 1.0117098716462598e+00 -4.3967394931439108e-01 2.3355615256393008e+00 0 0 0
12 1 7 1.2930000000000000e-01 2.3798584294593073e+00 2.8616531146623303e+00 -5.3714972362658364e-01 0 0 0
4 1 3 -1.6710000000000000e-01 2.1225491982306660e-01 2.1122431433880209e+00 -2.0377988196444368e+00 0 0 0
5 1 3 -1.9250000000000000e-01 -2.9567479041405370e-01 1.0324400778633578e+00 -2.6426448593243910e+00 0 0 0
9 1 5 2.5869999999999999e-01 -7.0606881783810627e-01 1.0515839544474923e+00 -3.6278597262688814e+00 0 0 0
11 1 5 2.4820000000000000e-01 2.0560569333739451e-01 3.1178468626351665e+00 -2.4310532450592306e+00 0 0 0
2 1 2 5.8099999999999999e-02 6.3192057395281209e-01 3.3179040992005204e-01 -8.0773588698710341e-01 0 0 0
3 1 1 7.9500000000000001e-02 8.4972222355857085e-01 1.6527337272928546e+00 -8.7984708778014631e-01 0 0 0
13 1 7 1.2930000000000000e-01 1.7071477806277164e+00 2.1072914668027396e+00 9.6616517678928882e-01 0 0 0
23 2 10 -4.4690000000000002e-01 -9.3417845859359827e-01 6.0565560599407087e-01 1.7964140070940098e+00 0 0 0
14 1 7 1.2930000000000000e-01 8.6569257613482997e-01 3.4878676017116854e+00 1.6310322622622445e-01 0 0 0
8 1 4 -1.6569999999999999e-01 1.4920848217743137e+00 2.5922710118825574e+00 4.6839313375530767e-02 0 0 0
28 3 11 0.0000000000000000e+00 2.0150233013417211e+01 -1.4330067697718258e+01 -1.4167331070702971e+01 0 0 0
32 3 11 0.0000000000000000e+00 2.3988111179149545e+01 -1.4393505549400015e+01 -1.4391107613058155e+01 0 0 0
36 3 11 0.0000000000000000e+00 2.8254181326848013e+01 -1.4220905775325912e+01 -1.4316801634923843e+01 0 0 0
43 3 11 0.0000000000000000e+00 2.2027361201833369e+01 -1.2216202315853101e+01 -1.4280590524108993e+01 0 0 0
44 3 11 0.0000000000000000e+00 2.0197003806328478e+01 -1.0289259279028247e+01 -1.4247201723188137e+01 0 0 0
47 3 11 0.0000000000000000e+00 2.6041075086230485e+01 -1.2396898474225416e+01 -1.4262022729049662e+01 0 0 0
48 3 11 0.0000000000000000e+00 2.4077129569268092e+01 -1.0191727625011181e+01 -1.4235321359660512e+01 0 0 0
51 3 11 0.0000000000000000e+00 3.0362835773606854e+01 -1.2473418337729653e+01 -1.4212513293819717e+01 0 0 0
52 3 11 0.0000000000000000e+00 2.8106174190277009e+01 -1.0256054753326543e+01 -1.4366580266548977e+01 0 0 0
59 3 11 0.0000000000000000e+00 2.1948953816773297e+01 -8.1736628318268938e+00 -1.4266177453045245e+01 0 0 0
60 3 11 0.0000000000000000e+00 2.0099633905916928e+01 -6.2689514106218729e+00 -1.4295328232462690e+01 0 0 0
63 3 11 0.0000000000000000e+00 2.6157933887091783e+01 -8.1024025345803441e+00 -1.4115394847508332e+01 0 0 0
64 3 11 0.0000000000000000e+00 2.3942447636912863e+01 -6.2318755835904280e+00 -1.4291045465933722e+01 0 0 0
67 3 11 0.0000000000000000e+00 3.0156418705703359e+01 -8.2688585224388600e+00 -1.4199463758390724e+01 0 0 0
68 3 11 0.0000000000000000e+00 2.8437074930555063e+01 -6.0698195204141143e+00 -1.4125586873590033e+01 0 0 0
75 3 11 0.0000000000000000e+00 2.2146053122615427e+01 -4.0748796575100359e+00 -1.4053922516002519e+01 0 0 0
76 3 11 0.0000000000000000e+00 2.0181326310986432e+01 -2.1343673254830020e+00 -1.4208363615700163e+01 0 0 0
79 3 11 0.0000000000000000e+00 2.5806342129698002e+01 -3.9901533352381024e+00 -1.4304447654558487e+01 0 0 0
80 3 11 0.0000000000000000e+00 2.3924491225916430e+01 -1.9858308827978226e+00 -1.4225972096163270e+01 0 0 0
83 3 11 0.0000000000000000e+00 3.0269003935701111e+01 -4.0110974656665350e+00 -1.4231533662274447e+01 0 0 0
84 3 11 0.0000000000000000e+00 2.8210726065824669e+01 -1.9683700378502589e+00 -1.4284808021483810e+01 0 0 0
154 3 11 0.0000000000000000e+00 2.2127538713463135e+01 -1.4394272838662243e+01 -1.2340427939894207e+01 0 0 0
156 3 11 0.0000000000000000e+00 2.0329109061514970e+01 -1.4326599145747647e+01 -1.0308076419072593e+01 0 0 0
158 3 11 0.0000000000000000e+00 2.6046550453358208e+01 -1.4378494720581324e+01 -1.2230193575472383e+01 0 0 0
160 3 11 0.0000000000000000e+00 2.4032975638195758e+01 -1.4311597268029228e+01 -1.0150071759921891e+01 0 0 0
162 3 11 0.0000000000000000e+00 3.0216151911072682e+01 -1.4208738243166508e+01 -1.2163020765726833e+01 0 0 0
164 3 11 0.0000000000000000e+00 2.8177821885465693e+01 -1.4382093172929631e+01 -1.0129636607742340e+01 0 0 0
169 3 11 0.0000000000000000e+00 2.0121118476170249e+01 -1.2292327275559384e+01 -1.2326808250323257e+01 0 0 0
170 3 11 0.0000000000000000e+00 2.2088180847961652e+01 -1.0230557944574462e+01 -1.2279212315662125e+01 0 0 0
171 3 11 0.0000000000000000e+00 2.2180106442606487e+01 -1.2216094675434206e+01 -1.0337890118705936e+01 0 0 0
172 3 11 0.0000000000000000e+00 2.0031841250151611e+01 -1.0197403910081357e+01 -1.0301982697217204e+01 0 0 0
173 3 11 0.0000000000000000e+00 2.4097177519642770e+01 -1.2288797296129452e+01 -1.2365708863011644e+01 0 0 0
174 3 11 0.0000000000000000e+00 2.6197752432465734e+01 -1.0201530747328304e+01 -1.2263271481409850e+01 0 0 0
175 3 11 0.0000000000000000e+00 2.6152196469486302e+01 -1.2193467754598197e+01 -1.0311846152836315e+01 0 0 0
176 3 11 0.0000000000000000e+00 2.4090786169836353e+01 -1.0118409326312264e+01 -1.0422104918590062e+01 0 0 0
177 3 11 0.0000000000000000e+00 2.8052433727991012e+01 -1.2220694124963751e+01 -1.2364331693233298e+01 0 0 0
178 3 11 0.0000000000000000e+00 3.0117611839703674e+01 -1.0302295904520827e+01 -1.2270514884732483e+01 0 0 0
179 3 11 0.0000000000000000e+00 2.9991834641577292e+01 -1.2393904698886065e+01 -1.0247299496632218e+01 0 0 0
180 3 11 0.0000000000000000e+00 2.8245478257973023e+01 -1.0223844826204941e+01 -1.0099968031949444e+01 0 0 0
185 3 11 0.0000000000000000e+00 2.0142638159897672e+01 -8.2011553165760489e+00 -1.2280290170413450e+01 0 0 0
186 3 11 0.0000000000000000e+00 2.2046992045763005e+01 -6.2467082696286980e+00 -1.2235035304382292e+01 0 0 0
187 3 11 0.0000000000000000e+00 2.2114976968381281e+01 -8.1938670213772369e+00 -1.0275205569040077e+01 0 0 0
188 3 11 0.0000000000000000e+00 2.0228228302250997e+01 -6.0624202219898669e+00 -1.0164573858908266e+01 0 0 0
189 3 11 0.0000000000000000e+00 2.4104542674271094e+01 -8.1777718519306219e+00 -1.2210028562227526e+01 0 0 0
190 3 11 0.0000000000000000e+00 2.6102020429816285e+01 -6.0382910138923034e+00 -1.2373960528414626e+01 0 0 0
191 3 11 0.0000000000000000e+00 2.6220657953635957e+01 -8.1787763478174078e+00 -1.0283159575007183e+01 0 0 0
192 3 11 0.0000000000000000e+00 2.4013454581748668e+01 -6.1145776237978158e+00 -1.0305517229462625e+01 0 0 0
193 3 11 0.0000000000000000e+00 2.8251483649083927e+01 -8.1877376168391471e+00 -1.2150765743780244e+01 0 0 0
195 3 11 0.0000000000000000e+00 3.0244611892968098e+01 -8.3619693516438449e+00 -1.0049579845539471e+01 0 0 0
196 3 11 0.0000000000000000e+00 2.7996095918417588e+01 -6.0490839094466917e+00 -1.0274978618573197e+01 0 0 0
201 3 11 0.0000000000000000e+00 2.0038948989689803e+01 -3.9781865110066685e+00 -1.2211751766702683e+01 0 0 0
202 3 11 0.0000000000000000e+00 2.2008528157928378e+01 -1.8959377964953206e+00 -1.2140462119869614e+01 0 0 0
203 3 11 0.0000000000000000e+00 2.2029578904700887e+01 -4.0593341463231152e+00 -1.0118584768816890e+01 0 0 0
204 3 11 0.0000000000000000e+00 2.0057215852768969e+01 -1.9231354770373501e+00 -1.0080644460545750e+01 0 0 0
205 3 11 0.0000000000000000e+00 2.4052140733515774e+01 -4.0043138238625922e+00 -1.2175060072116828e+01 0 0 0
206 3 11 0.0000000000000000e+00 2.6063827445555347e+01 -1.9778168342969942e+00 -1.2264642696687886e+01 0 0 0
207 3 11 0.0000000000000000e+00 2.6052138203491630e+01 -3.9105657109872904e+00 -1.0168748419686429e+01 0 0 0
208 3 11 0.0000000000000000e+00 2.3933597591133289e+01 -1.9616655845727489e+00 -1.0148570208642782e+01 0 0 0
209 3 11 0.0000000000000000e+00 2.8091806951665887e+01 -4.0781099450060054e+00 -1.2189719369268042e+01 0 0 0
210 3 11 0.0000000000000000e+00 3.0397480132499872e+01 -2.0960703945383012e+00 -1.2244135924811914e+01 0 0 0
211 3 11 0.0000000000000000e+00 3.0243872470520198e+01 -4.0751413444563811e+00 -1.0282973234202423e+01 0 0 0
212 3 11 0.0000000000000000e+00 2.8089653877490491e+01 -1.9970703112935475e+00 -1.0089095225091626e+01 0 0 0
282 3 11 0.0000000000000000e+00 2.2111130165690327e+01 -1.4419332859379240e+01 -8.0470152673944852e+00 0 0 0
284 3 11 0.0000000000000000e+00 2.0139090730663934e+01 -1.4382346541329458e+01 -6.2074837239028504e+00 0 0 0
286 3 11 0.0000000000000000e+00 2.6055418570960132e+01 -1.4180089275454371e+01 -8.1425307326649587e+00 0 0 0
288 3 11 0.0000000000000000e+00 2.4086624136312821e+01 -1.4235548963371425e+01 -6.0224430401769578e+00 0 0 0
292 3 11 0.0000000000000000e+00 2.8283933124873403e+01 -1.4420352108102584e+01 -6.0340926942750981e+00 0 0 0
297 3 11 0.0000000000000000e+00 2.0250467018336735e+01 -1.2472667886825135e+01 -8.1868529742143625e+00 0 0 0
298 3 11 0.0000000000000000e+00 2.2029769254345936e+01 -1.0227981950544551e+01 -8.2764919298320550e+00 0 0 0
299 3 11 0.0000000000000000e+00 2.2127043180241387e+01 -1.2255159064433519e+01 -6.1906675230569341e+00 0 0 0
300 3 11 0.0000000000000000e+00 2.0162243748251651e+01 -1.0218782094014315e+01 -6.2263402425896253e+00 0 0 0
301 3 11 0.0000000000000000e+00 2.4016127921075260e+01 -1.2327304807442063e+01 -8.2287608448255174e+00 0 0 0
302 3 11 0.0000000000000000e+00 2.6008770680597287e+01 -1.0223803779090032e+01 -8.2610083281546114e+00 0 0 0
303 3 11 0.0000000000000000e+00 2.6127178385502795e+01 -1.2241401556268631e+01 -6.1668743496534493e+00 0 0 0
304 3 11 0.0000000000000000e+00 2.4063350621900170e+01 -1.0197504526261985e+01 -6.2460568738759656e+00 0 0 0
305 3 11 0.0000000000000000e+00 2.8152538929910452e+01 -1.2209203538924806e+01 -8.0992385410209700e+00 0 0 0
307 3 11 0.0000000000000000e+00 3.0143503056977359e+01 -1.2263506335457162e+01 -5.9609459164772911e+00 0 0 0
308 3 11 0.0000000000000000e+00 2.8169726765828919e+01 -1.0170731125624853e+01 -6.0585224173910497e+00 0 0 0
313 3 11 0.0000000000000000e+00 2.0203467962326457e+01 -8.0201464959954460e+00 -8.2145249233515116e+00 0 0 0
314 3 11 0.0000000000000000e+00 2.2187179680287258e+01 -6.0015953051133071e+00 -8.2353897957988078e+00 0 0 0
315 3 11 0.0000000000000000e+00 2.2073432078559065e+01 -8.2333884805379292e+00 -6.1790073657574887e+00 0 0 0
316 3 11 0.0000000000000000e+00 2.0293432194007490e+01 -6.0076491546987896e+00 -6.0341575717950153e+00 0 0 0
317 3 11 0.0000000000000000e+00 2.4069251536236337e+01 -8.1399038646216244e+00 -8.3475388468537357e+00 0 0 0
318 3 11 0.0000000000000000e+00 2.6153611464077546e+01 -6.2249898391182255e+00 -8.1667718223651846e+00 0 0 0
319 3 11 0.0000000000000000e+00 2.6079453867104359e+01 -8.1363464933567968e+00 -6.1607901868163912e+00 0 0 0
320 3 11 0.0000000000000000e+00 2.4023860924651704e+01 -6.1082092028873820e+00 -6.1985394259649480e+00 0 0 0
321 3 11 0.0000000000000000e+00 2.8222690768143767e+01 -8.2620840238044444e+00 -8.1372587252353110e+00 0 0 0
323 3 11 0.0000000000000000e+00 3.0133493065176836e+01 -8.0543033632125187e+00 -6.0670662155849513e+00 0 0 0
324 3 11 0.0000000000000000e+00 2.8175173032754643e+01 -6.1931215456717963e+00 -6.1620609785602376e+00 0 0 0
329 3 11 0.0000000000000000e+00 2.0161230807554265e+01 -4.0316113123564925e+00 -8.0748836227504057e+00 0 0 0
330 3 11 0.0000000000000000e+00 2.2100761906383713e+01 -2.0405023837987497e+00 -8.1390168446083404e+00 0 0 0
331 3 11 0.0000000000000000e+00 2.2221447520833046e+01 -4.0476879179748266e+00 -6.0488739073538600e+00 0 0 0
332 3 11 0.0000000000000000e+00 2.0194641388194203e+01 -2.0937896336273147e+00 -6.1192391291793342e+00 0 0 0
333 3 11 0.0000000000000000e+00 2.4127592981057397e+01 -4.1435980907669068e+00 -8.2043765869284861e+00 0 0 0
334 3 11 0.0000000000000000e+00 2.6109447065499005e+01 -1.9438514921336325e+00 -8.1391802994221187e+00 0 0 0
335 3 11 0.0000000000000000e+00 2.6081713313651221e+01 -4.2608874033933812e+00 -6.1013411866406813e+00 0 0 0
336 3 11 0.0000000000000000e+00 2.4241638558858849e+01 -1.9635693190537025e+00 -6.2768466883601866e+00 0 0 0
337 3 11 0.0000000000000000e+00 2.8019496417241783e+01 -4.1359469400149642e+00 -8.2238583057295518e+00 0 0 0
338 3 11 0.0000000000000000e+00 3.0158914347669306e+01 -2.1481204847337163e+00 -7.9554324868059343e+00 0 0 0
339 3 11 0.0000000000000000e+00 3.0205701598805636e+01 -4.2284057792267538e+00 -6.0513761950030833e+00 0 0 0
340 3 11 0.0000000000000000e+00 2.8319865765443438e+01 -2.1976814475778621e+00 -6.0709597822810970e+00 0 0 0
410 3 11 0.0000000000000000e+00 2.2137743806879538e+01 -1.4260184249503689e+01 -4.1025123024227774e+00 0 0 0
412 3 11 0.0000000000000000e+00 2.0271646179664216e+01 -1.4170223618842773e+01 -2.1379147152761719e+00 0 0 0
414 3 11 0.0000000000000000e+00 2.5989768849634604e+01 -1.4329234831308877e+01 -4.1045192140810887e+00 0 0 0
416 3 11 0.0000000000000000e+00 2.4017901758027175e+01 -1.4411529846517645e+01 -1.9572653539192406e+00 0 0 0
418 3 11 0.0000000000000000e+00 3.0282713258211995e+01 -1.4238917811170902e+01 -3.9700098814774147e+00 0 0 0
420 3 11 0.0000000000000000e+00 2.7973315901814036e+01 -1.4497951123847127e+01 -1.9274520692220023e+00 0 0 0
425 3 11 0.0000000000000000e+00 2.0122623388421289e+01 -1.2261490966958791e+01 -4.2560351368675713e+00 0 0 0
426 3 11 0.0000000000000000e+00 2.1961915735863315e+01 -1.0246906371049654e+01 -4.1835564677284571e+00 0 0 0
427 3 11 0.0000000000000000e+00 2.2180339020662480e+01 -1.2215101242923723e+01 -2.0817989718857270e+00 0 0 0
428 3 11 0.0000000000000000e+00 2.0138378110754008e+01 -1.0483430847239623e+01 -2.0657134308008174e+00 0 0 0
429 3 11 0.0000000000000000e+00 2.3864657496100698e+01 -1.2293329362122650e+01 -4.1483163241768164e+00 0 0 0
430 3 11 0.0000000000000000e+00 2.6071978937036160e+01 -1.0314744979864233e+01 -4.1254255070331727e+00 0 0 0
431 3 11 0.0000000000000000e+00 2.6053584203079371e+01 -1.2486213598585957e+01 -2.0810725593867585e+00 0 0 0
432 3 11 0.0000000000000000e+00 2.4041627594755212e+01 -1.0287649453367678e+01 -2.1298611937484937e+00 0 0 0
433 3 11 0.0000000000000000e+00 2.8000779102474951e+01 -1.2356159488293406e+01 -3.9665907282209405e+00 0 0 0
434 3 11 0.0000000000000000e+00 3.0121040882067120e+01 -1.0255272263456572e+01 -3.7891740641708815e+00 0 0 0
435 3 11 0.0000000000000000e+00 3.0168241816749905e+01 -1.2358453253467882e+01 -1.9775275298236770e+00 0 0 0
436 3 11 0.0000000000000000e+00 2.7997937190455186e+01 -1.0250618811138441e+01 -2.1077709429191542e+00 0 0 0
441 3 11 0.0000000000000000e+00 2.0221273966763174e+01 -8.2173819012553206e+00 -4.0734331153820298e+00 0 0 0
442 3 11 0.0000000000000000e+00 2.2338053074040246e+01 -6.2388677673461244e+00 -4.1305274023387044e+00 0 0 0
443 3 11 0.0000000000000000e+00 2.1941039118985724e+01 -8.2377145859622587e+00 -2.1002968617650990e+00 0 0 0
444 3 11 0.0000000000000000e+00 2.0205630704785097e+01 -6.0978746403401907e+00 -2.1070339702726715e+00 0 0 0
445 3 11 0.0000000000000000e+00 2.4133850831214421e+01 -8.2733005028291480e+00 -4.1635932162725693e+00 0 0 0
446 3 11 0.0000000000000000e+00 2.6153233769118231e+01 -6.2791851869421276e+00 -4.0735467138234993e+00 0 0 0
447 3 11 0.0000000000000000e+00 2.6048743137506687e+01 -8.3081405459514261e+00 -2.0421822561014089e+00 0 0 0
448 3 11 0.0000000000000000e+00 2.4097230949935284e+01 -6.0661001136527704e+00 -2.1527200160371907e+00 0 0 0
449 3 11 0.0000000000000000e+00 2.8078116153192713e+01 -8.3308619752091246e+00 -4.0665263552741306e+00 0 0 0
450 3 11 0.0000000000000000e+00 3.0148249891554041e+01 -6.1376492656230743e+00 -3.9690604400084020e+00 0 0 0
451 3 11 0.0000000000000000e+00 3.0271160340530709e+01 -8.2033783003323606e+00 -1.9628656458834484e+00 0 0 0
452 3 11 0.0000000000000000e+00 2.8125465552549453e+01 -6.0904772936250380e+00 -2.1116783725024759e+00 0 0 0
457 3 11 0.0000000000000000e+00 2.0369935848132492e+01 -4.1817696965577769e+00 -3.9773565105754565e+00 0 0 0
458 3 11 0.0000000000000000e+00 2.2197000671789208e+01 -1.8803330551624777e+00 -4.1390371998634867e+00 0 0 0
459 3 11 0.0000000000000000e+00 2.2222272957200186e+01 -4.1549935040873613e+00 -2.0024768908382793e+00 0 0 0
460 3 11 0.0000000000000000e+00 2.0212885790447469e+01 -2.0489376189353719e+00 -2.0106785820317508e+00 0 0 0
461 3 11 0.0000000000000000e+00 2.3999020807109019e+01 -4.0224926530623017e+00 -4.0619512465854077e+00 0 0 0
462 3 11 0.0000000000000000e+00 2.6171262406207990e+01 -1.9346614718255937e+00 -4.1106831090562270e+00 0 0 0
463 3 11 0.0000000000000000e+00 2.6033315983240865e+01 -4.0029456961733292e+00 -2.1011632641416509e+00 0 0 0
464 3 11 0.0000000000000000e+00 2.3968215287650697e+01 -2.0450570725033668e+00 -2.0040628685050672e+00 0 0 0
465 3 11 0.0000000000000000e+00 2.8195027305604384e+01 -3.9529234693946576e+00 -3.8940398993168071e+00 0 0 0
467 3 11 0.0000000000000000e+00 3.0260907569778276e+01 -4.0272197112302894e+00 -1.9759290815451980e+00 0 0 0
468 3 11 0.0000000000000000e+00 2.8150487411289017e+01 -1.9653135274299227e+00 -2.1173893177661416e+00 0 0 0
306 3 11 0.0000000000000000e+00 3.0174560222602047e+01 -1.0281416805322335e+01 -8.1160437202878519e+00 0 0 0
322 3 11 0.0000000000000000e+00 3.0200083463316812e+01 -6.0319700914674232e+00 -8.2426075948216866e+00 0 0 0
194 3 11 0.0000000000000000e+00 3.0265669944709277e+01 -6.2353766119830487e+00 -1.2204960601759606e+01 0 0 0
290 3 11 0.0000000000000000e+00 3.0121132470990528e+01 -1.4409026896116014e+01 -8.0579089580776291e+00 0 0 0
466 3 11 0.0000000000000000e+00 3.0320813033173447e+01 -2.1651209676114456e+00 -4.0994482110839670e+00 0 0 0
99 3 11 0.0000000000000000e+00 3.0351894768270306e+01 -5.3163966451937217e-02 -1.4445554598745705e+01 0 0 0
223 3 11 0.0000000000000000e+00 2.5967959273112996e+01 -3.9014790610339828e-02 -1.0202405979913117e+01 0 0 0
481 3 11 0.0000000000000000e+00 2.8234320437917134e+01 -1.3263296767171298e-01 -4.0316751150455357e+00 0 0 0
86 3 11 0.0000000000000000e+00 3.4162931704831813e+01 -1.9658245143702511e+00 -1.6296565575596254e+01 0 0 0
72 3 11 0.0000000000000000e+00 3.2000871851679591e+01 -6.1301369012515394e+00 -1.4247669307112821e+01 0 0 0
475 3 11 0.0000000000000000e+00 2.2132949606402484e+01 -7.6523564370046130e-03 -2.1048171937845486e+00 0 0 0
294 3 11 0.0000000000000000e+00 3.4096805797489687e+01 -1.4352207837182981e+01 -8.2170734207530920e+00 0 0 0
574 3 11 0.0000000000000000e+00 2.5961630428379149e+01 -6.1562956460840539e+00 -5.7136283319380449e-02 0 0 0
577 3 11 0.0000000000000000e+00 2.8056549728354391e+01 -8.1037992119995259e+00 -1.4402898474951600e-01 0 0 0
159 3 11 0.0000000000000000e+00 2.6194366112434313e+01 -1.6214474505402293e+01 -1.0079191708717010e+01 0 0 0
227 3 11 0.0000000000000000e+00 3.0235269088802813e+01 -5.2448808406085436e-02 -1.0032332837932044e+01 0 0 0
56 3 11 0.0000000000000000e+00 3.2281614361122905e+01 -1.0328035420469913e+01 -1.4412661871375734e+01 0 0 0
91 3 11 0.0000000000000000e+00 2.1940139782224499e+01 -7.0017200052017975e-02 -1.4326367304477548e+01 0 0 0
594 3 11 0.0000000000000000e+00 3.0237169035721948e+01 -1.9881887310235373e+00 -6.3234347096415663e-02 0 0 0
225 3 11 0.0000000000000000e+00 2.8358755338660860e+01 -1.6583556827133372e-01 -1.2187586269080763e+01 0 0 0
231 3 11 0.0000000000000000e+00 3.4101717168203542e+01 -9.6371296941826043e-02 -1.0202213295290795e+01 0 0 0
479 3 11 0.0000000000000000e+00 2.6034348620705622e+01 -4.3425730634728661e-02 -2.0621296153766755e+00 0 0 0
161 3 11 0.0000000000000000e+00 2.8191848498781955e+01 -1.6292341465998394e+01 -1.2314183030508909e+01 0 1 0
157 3 11 0.0000000000000000e+00 2.4110800294461619e+01 -1.6280905355445512e+01 -1.2214242605216086e+01 0 0 0
62 3 11 0.0000000000000000e+00 2.6135731559552898e+01 -6.0927582617770675e+00 -1.6270282686672687e+01 0 0 1
74 3 11 0.0000000000000000e+00 2.2040260560410662e+01 -1.9181867558704004e+00 -1.6228321774371548e+01 0 0 1
538 3 11 0.0000000000000000e+00 2.2078362610773823e+01 -1.4370936206396951e+01 -5.7550150276846779e-03 0 0 0
155 3 11 0.0000000000000000e+00 2.2283432601313041e+01 -1.6288027491561991e+01 -1.0037480640347731e+01 0 1 0
562 3 11 0.0000000000000000e+00 3.0211074139092116e+01 -1.0263119521757661e+01 -1.1315752284524189e-01 0 0 0
65 3 11 0.0000000000000000e+00 2.8101110912953168e+01 -8.1280593657218443e+00 -1.6249081635430347e+01 0 0 1
573 3 11 0.0000000000000000e+00 2.3910309470751230e+01 -8.2767195942079468e+00 -1.2619002139667920e-01 0 0 0
558 3 11 0.0000000000000000e+00 2.5963267306941688e+01 -1.0329235623287314e+01 -9.8092589989768816e-02 0 0 0
81 3 11 0.0000000000000000e+00 2.7997802932439217e+01 -3.9556993277070025e+00 -1.6133042065454127e+01 0 0 1
78 3 11 0.0000000000000000e+00 2.5942772065005475e+01 -2.0658910804016739e+00 -1.6285028251830052e+01 0 0 1
95 3 11 0.0000000000000000e+00 2.6023600241264432e+01 -4.3527510740167606e-02 -1.4247183339514974e+01 0 0 0
